gcs_ts,local_ts,sync_off_ms,event,seq,lat,lon,rel_alt,vn,ve,vd,heading,local_x,local_y,local_z,fc_mode,fc_armed,fc_connected,fc_sys_status,batt_v,batt_a,batt_pct,peer_id,peer_lat,peer_lon,peer_alt,peer_vn,peer_ve,peer_vd,peer_hdg,peer_fc_mode,peer_armed,peer_fc_conn,peer_batt_v,peer_guid,peer_alive,peer_hb_ts,peer_stamp,peer_age_s,rssi,remrssi,noise,remnoise,txbuf,rxerrors,radio_alive,gcs_cmd,gcs_lat,gcs_lon,dist_m,hz_gps,hz_vel,hz_peer
1772712506.917446,1772712506.917446,0.00,PEER,1,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433700,77.06960060,5.530,-0.0087,0.0011,-0.0033,7.4,4,False,True,0.00,0,True,1772712506.842,1772712506.842,0.0754,0,0,0,0,0,0,False,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772712507.016908,1772712507.016908,0.00,PEER,2,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37435210,77.06965320,4.265,-0.0061,0.0272,0.0212,12.9,4,False,True,0.00,0,True,1772712506.954,1772712506.954,0.0632,0,0,0,0,0,0,False,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772712507.116767,1772712507.116767,0.00,PEER,3,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433690,77.06960060,5.542,-0.0097,0.0021,-0.0041,7.4,4,False,True,0.00,0,True,1772712507.027,1772712507.027,0.0896,0,0,0,0,0,0,False,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772712507.216611,1772712507.216611,0.00,PEER,4,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433690,77.06960060,5.542,-0.0097,0.0021,-0.0041,7.4,4,False,True,0.00,0,True,1772712507.027,1772712507.027,0.1894,0,0,0,0,0,0,False,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772712507.317118,1772712507.317118,0.00,PEER,5,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433690,77.06960060,5.542,-0.0097,0.0021,-0.0041,7.4,4,False,True,0.00,0,True,1772712507.027,1772712507.027,0.2899,0,0,0,0,0,0,False,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772712507.416983,1772712507.416983,0.00,PEER,6,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37435210,77.06965320,4.267,0.0012,0.0240,0.0212,12.8,4,False,True,0.00,0,True,1772712507.382,1772712507.382,0.0353,0,0,0,0,0,0,False,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772712507.479481,1772712507.479481,0.00,STATE,1,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965320,4.267,0.0012,0.0240,0.0212,12.8,4,False,True,0.00,0,True,1772712507.382,1772712507.382,0.0978,0,0,0,0,0,0,False,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772712507.508331,1772712507.508331,0.00,GPS,1,28.37435210,77.06965330,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965320,4.267,0.0012,0.0240,0.0212,12.8,4,False,True,0.00,0,True,1772712507.382,1772712507.382,0.1266,0,0,0,0,0,0,False,0,0.0000000,0.0000000,4.267,0.0,0.0,0.0
1772712507.509776,1772712507.509776,0.00,ALT,1,28.37435210,77.06965330,4.271,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965320,4.267,0.0012,0.0240,0.0212,12.8,4,False,True,0.00,0,True,1772712507.382,1772712507.382,0.1281,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.011,0.0,0.0,0.0
1772712507.510153,1772712507.510153,0.00,HDG,1,28.37435210,77.06965330,4.271,0.0000,0.0000,0.0000,12.7,0.0000,0.0000,0.0000,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965320,4.267,0.0012,0.0240,0.0212,12.8,4,False,True,0.00,0,True,1772712507.382,1772712507.382,0.1284,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.011,0.0,0.0,0.0
1772712507.511561,1772712507.511561,0.00,VEL,1,28.37435210,77.06965330,4.271,-0.0013,0.0056,0.0163,12.7,0.0000,0.0000,0.0000,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965320,4.267,0.0012,0.0240,0.0212,12.8,4,False,True,0.00,0,True,1772712507.382,1772712507.382,0.1299,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.011,0.0,0.0,0.0
1772712507.513018,1772712507.513018,0.00,POSE,1,28.37435210,77.06965330,4.271,-0.0013,0.0056,0.0163,12.7,-3.3483,-3.8876,7.0515,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965320,4.267,0.0012,0.0240,0.0212,12.8,4,False,True,0.00,0,True,1772712507.382,1772712507.382,0.1313,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.011,0.0,0.0,0.0
1772712507.517435,1772712507.517435,0.00,PEER,7,28.37435210,77.06965330,4.271,-0.0013,0.0056,0.0163,12.7,-3.3483,-3.8876,7.0515,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433680,77.06960060,5.553,-0.0107,0.0006,-0.0045,7.4,4,False,True,0.00,0,True,1772712507.422,1772712507.422,0.0952,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.585,0.0,0.0,0.0
1772712507.608135,1772712507.608135,0.00,GPS,2,28.37435210,77.06965320,4.271,-0.0013,0.0056,0.0163,12.7,-3.3483,-3.8876,7.0515,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433680,77.06960060,5.553,-0.0107,0.0006,-0.0045,7.4,4,False,True,0.00,0,True,1772712507.422,1772712507.422,0.1859,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.576,0.0,0.0,0.0
1772712507.609655,1772712507.609655,0.00,ALT,2,28.37435210,77.06965320,4.273,-0.0013,0.0056,0.0163,12.7,-3.3483,-3.8876,7.0515,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433680,77.06960060,5.553,-0.0107,0.0006,-0.0045,7.4,4,False,True,0.00,0,True,1772712507.422,1772712507.422,0.1874,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.575,0.0,0.0,0.0
1772712507.610024,1772712507.610024,0.00,HDG,2,28.37435210,77.06965320,4.273,-0.0013,0.0056,0.0163,12.8,-3.3483,-3.8876,7.0515,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433680,77.06960060,5.553,-0.0107,0.0006,-0.0045,7.4,4,False,True,0.00,0,True,1772712507.422,1772712507.422,0.1878,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.575,0.0,0.0,0.0
1772712507.611339,1772712507.611339,0.00,VEL,2,28.37435210,77.06965320,4.273,0.0047,-0.0131,0.0181,12.8,-3.3483,-3.8876,7.0515,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433680,77.06960060,5.553,-0.0107,0.0006,-0.0045,7.4,4,False,True,0.00,0,True,1772712507.422,1772712507.422,0.1891,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.575,0.0,0.0,0.0
1772712507.611946,1772712507.611946,0.00,POSE,2,28.37435210,77.06965320,4.273,0.0047,-0.0131,0.0181,12.8,-3.3509,-3.8871,7.0538,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433680,77.06960060,5.553,-0.0107,0.0006,-0.0045,7.4,4,False,True,0.00,0,True,1772712507.422,1772712507.422,0.1897,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.575,0.0,0.0,0.0
1772712507.616926,1772712507.616926,0.00,PEER,8,28.37435210,77.06965320,4.273,0.0047,-0.0131,0.0181,12.8,-3.3509,-3.8871,7.0538,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960060,5.551,0.0040,0.0352,0.0181,7.4,4,False,True,0.00,0,True,1772712507.560,1772712507.560,0.0569,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.578,0.0,0.0,0.0
1772712507.708031,1772712507.708031,0.00,GPS,3,28.37435210,77.06965320,4.273,0.0047,-0.0131,0.0181,12.8,-3.3509,-3.8871,7.0538,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960060,5.551,0.0040,0.0352,0.0181,7.4,4,False,True,0.00,0,True,1772712507.560,1772712507.560,0.1480,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.578,0.0,0.0,0.0
1772712507.709510,1772712507.709510,0.00,ALT,3,28.37435210,77.06965320,4.276,0.0047,-0.0131,0.0181,12.8,-3.3509,-3.8871,7.0538,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960060,5.551,0.0040,0.0352,0.0181,7.4,4,False,True,0.00,0,True,1772712507.560,1772712507.560,0.1495,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.577,0.0,0.0,0.0
1772712507.709890,1772712507.709890,0.00,HDG,3,28.37435210,77.06965320,4.276,0.0047,-0.0131,0.0181,12.8,-3.3509,-3.8871,7.0538,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960060,5.551,0.0040,0.0352,0.0181,7.4,4,False,True,0.00,0,True,1772712507.560,1772712507.560,0.1498,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.577,0.0,0.0,0.0
1772712507.711218,1772712507.711218,0.00,VEL,3,28.37435210,77.06965320,4.276,-0.0060,-0.0011,0.0158,12.8,-3.3509,-3.8871,7.0538,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960060,5.551,0.0040,0.0352,0.0181,7.4,4,False,True,0.00,0,True,1772712507.560,1772712507.560,0.1512,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.577,0.0,0.0,0.0
1772712507.711888,1772712507.711888,0.00,POSE,3,28.37435210,77.06965320,4.276,-0.0060,-0.0011,0.0158,12.8,-3.3529,-3.8867,7.0562,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960060,5.551,0.0040,0.0352,0.0181,7.4,4,False,True,0.00,0,True,1772712507.560,1772712507.560,0.1518,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.577,0.0,0.0,0.0
1772712507.717257,1772712507.717257,0.00,PEER,9,28.37435210,77.06965320,4.276,-0.0060,-0.0011,0.0158,12.8,-3.3529,-3.8867,7.0562,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.0391,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.011,0.0,0.0,0.0
1772712507.807587,1772712507.807587,0.00,GPS,4,28.37435210,77.06965320,4.276,-0.0060,-0.0011,0.0158,12.8,-3.3529,-3.8867,7.0562,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.1294,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.011,0.0,0.0,0.0
1772712507.809081,1772712507.809081,0.00,ALT,4,28.37435210,77.06965320,4.278,-0.0060,-0.0011,0.0158,12.8,-3.3529,-3.8867,7.0562,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.1309,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.012,0.0,0.0,0.0
1772712507.809467,1772712507.809467,0.00,HDG,4,28.37435210,77.06965320,4.278,-0.0060,-0.0011,0.0158,12.8,-3.3529,-3.8867,7.0562,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.1313,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.012,0.0,0.0,0.0
1772712507.811538,1772712507.811538,0.00,VEL,4,28.37435210,77.06965320,4.278,-0.0060,0.0216,0.0160,12.8,-3.3529,-3.8867,7.0562,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.1333,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.012,0.0,0.0,0.0
1772712507.812165,1772712507.812165,0.00,POSE,4,28.37435210,77.06965320,4.278,-0.0060,0.0216,0.0160,12.8,-3.3549,-3.8876,7.0584,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.1340,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.012,0.0,0.0,0.0
1772712507.816864,1772712507.816864,0.00,PEER,10,28.37435210,77.06965320,4.278,-0.0060,0.0216,0.0160,12.8,-3.3549,-3.8876,7.0584,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.1387,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.012,0.0,0.0,0.0
1772712507.907219,1772712507.907219,0.00,GPS,5,28.37435210,77.06965320,4.278,-0.0060,0.0216,0.0160,12.8,-3.3549,-3.8876,7.0584,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.2290,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.012,0.0,0.0,0.0
1772712507.908522,1772712507.908522,0.00,ALT,5,28.37435210,77.06965320,4.280,-0.0060,0.0216,0.0160,12.8,-3.3549,-3.8876,7.0584,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.2303,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.013,0.0,0.0,0.0
1772712507.908947,1772712507.908947,0.00,HDG,5,28.37435210,77.06965320,4.280,-0.0060,0.0216,0.0160,12.8,-3.3549,-3.8876,7.0584,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.2307,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.013,0.0,0.0,0.0
1772712507.911031,1772712507.911031,0.00,POSE,5,28.37435210,77.06965320,4.280,-0.0060,0.0216,0.0160,12.8,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.2328,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.013,0.0,0.0,0.0
1772712507.912431,1772712507.912431,0.00,VEL,5,28.37435210,77.06965320,4.280,-0.0083,0.0319,0.0162,12.8,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.2342,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.013,0.0,0.0,0.0
1772712507.918845,1772712507.918845,0.00,PEER,1,28.37435210,77.06965320,4.280,-0.0083,0.0319,0.0162,12.8,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.2407,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.013,4.8,4.8,9.7
1772712507.983400,1772712507.983400,0.00,GPS,1,28.37433670,77.06960070,4.280,-0.0083,0.0319,0.0162,12.8,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.3052,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.430,4.8,4.8,9.7
1772712507.983946,1772712507.983946,0.00,ALT,1,28.37433670,77.06960070,5.552,-0.0083,0.0319,0.0162,12.8,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.3057,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.579,4.8,4.8,9.7
1772712507.984304,1772712507.984304,0.00,HDG,1,28.37433670,77.06960070,5.552,-0.0083,0.0319,0.0162,7.4,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.3061,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.579,4.8,4.8,9.7
1772712508.007201,1772712508.007201,0.00,GPS,2,28.37435210,77.06965320,5.552,-0.0083,0.0319,0.0162,7.4,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.3290,0,0,0,0,0,0,False,0,0.0000000,0.0000000,1.281,4.8,4.8,9.7
1772712508.008611,1772712508.008611,0.00,ALT,2,28.37435210,77.06965320,4.282,-0.0083,0.0319,0.0162,7.4,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.3304,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.015,4.8,4.8,9.7
1772712508.009046,1772712508.009046,0.00,HDG,2,28.37435210,77.06965320,4.282,-0.0083,0.0319,0.0162,12.8,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.3308,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.015,4.8,4.8,9.7
1772712508.011154,1772712508.011154,0.00,VEL,1,28.37435210,77.06965320,4.282,-0.0070,0.0294,0.0163,12.8,-3.3545,-3.8882,7.0603,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.3330,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.015,4.8,4.8,9.7
1772712508.011851,1772712508.011851,0.00,POSE,1,28.37435210,77.06965320,4.282,-0.0070,0.0294,0.0163,12.8,-3.3546,-3.8887,7.0625,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37435210,77.06965330,4.271,-0.0115,0.0007,-0.0031,12.7,4,False,True,0.00,0,True,1772712507.678,1772712507.678,0.3337,0,0,0,0,0,0,False,0,0.0000000,0.0000000,0.015,4.8,4.8,9.7
1772712508.016900,1772712508.016900,0.00,PEER,2,28.37435210,77.06965320,4.282,-0.0070,0.0294,0.0163,12.8,-3.3546,-3.8887,7.0625,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.0490,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.567,4.8,4.8,9.7
1772712508.110179,1772712508.110179,0.00,GPS,3,28.37435210,77.06965320,4.282,-0.0070,0.0294,0.0163,12.8,-3.3546,-3.8887,7.0625,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.1422,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.567,4.8,4.8,9.7
1772712508.110801,1772712508.110801,0.00,ALT,3,28.37435210,77.06965320,4.285,-0.0070,0.0294,0.0163,12.8,-3.3546,-3.8887,7.0625,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.1429,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.567,4.8,4.8,9.7
1772712508.112335,1772712508.112335,0.00,VEL,2,28.37435210,77.06965320,4.285,-0.0056,0.0154,0.0159,12.8,-3.3546,-3.8887,7.0625,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.1444,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.567,4.8,4.8,9.7
1772712508.113052,1772712508.113052,0.00,HDG,3,28.37435210,77.06965320,4.285,-0.0056,0.0154,0.0159,12.8,-3.3546,-3.8887,7.0625,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.1451,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.567,4.8,4.8,9.7
1772712508.113733,1772712508.113733,0.00,POSE,2,28.37435210,77.06965320,4.285,-0.0056,0.0154,0.0159,12.8,-3.3552,-3.8892,7.0651,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.1458,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.567,4.8,4.8,9.7
1772712508.116661,1772712508.116661,0.00,PEER,3,28.37435210,77.06965320,4.285,-0.0056,0.0154,0.0159,12.8,-3.3552,-3.8892,7.0651,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.1487,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.567,4.8,4.8,9.7
1772712508.208046,1772712508.208046,0.00,GPS,4,28.37435210,77.06965320,4.285,-0.0056,0.0154,0.0159,12.8,-3.3552,-3.8892,7.0651,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.2401,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.567,4.8,4.8,9.7
1772712508.209536,1772712508.209536,0.00,ALT,4,28.37435210,77.06965320,4.286,-0.0056,0.0154,0.0159,12.8,-3.3552,-3.8892,7.0651,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.2416,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.566,4.8,4.8,9.7
1772712508.209933,1772712508.209933,0.00,HDG,4,28.37435210,77.06965320,4.286,-0.0056,0.0154,0.0159,12.8,-3.3552,-3.8892,7.0651,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.2420,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.566,4.8,4.8,9.7
1772712508.211332,1772712508.211332,0.00,VEL,3,28.37435210,77.06965320,4.286,-0.0060,0.0152,0.0149,12.8,-3.3552,-3.8892,7.0651,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.2434,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.566,4.8,4.8,9.7
1772712508.211943,1772712508.211943,0.00,POSE,3,28.37435210,77.06965320,4.286,-0.0060,0.0152,0.0149,12.8,-3.3572,-3.8889,7.0661,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433670,77.06960070,5.552,-0.0113,-0.0004,-0.0028,7.4,4,False,True,0.00,0,True,1772712507.968,1772712507.968,0.2440,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.566,4.8,4.8,9.7
1772712508.216968,1772712508.216968,0.00,PEER,4,28.37435210,77.06965320,4.286,-0.0060,0.0152,0.0149,12.8,-3.3572,-3.8889,7.0661,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433660,77.06960060,5.551,-0.0108,-0.0017,-0.0013,7.4,4,False,True,0.00,0,True,1772712508.171,1772712508.171,0.0461,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.579,4.8,4.8,9.7
1772712508.307579,1772712508.307579,0.00,GPS,5,28.37435210,77.06965320,4.286,-0.0060,0.0152,0.0149,12.8,-3.3572,-3.8889,7.0661,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433660,77.06960060,5.551,-0.0108,-0.0017,-0.0013,7.4,4,False,True,0.00,0,True,1772712508.171,1772712508.171,0.1367,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.579,4.8,4.8,9.7
1772712508.309025,1772712508.309025,0.00,ALT,5,28.37435210,77.06965320,4.285,-0.0060,0.0152,0.0149,12.8,-3.3572,-3.8889,7.0661,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433660,77.06960060,5.551,-0.0108,-0.0017,-0.0013,7.4,4,False,True,0.00,0,True,1772712508.171,1772712508.171,0.1382,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.579,4.8,4.8,9.7
1772712508.309429,1772712508.309429,0.00,HDG,5,28.37435210,77.06965320,4.285,-0.0060,0.0152,0.0149,12.8,-3.3572,-3.8889,7.0661,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433660,77.06960060,5.551,-0.0108,-0.0017,-0.0013,7.4,4,False,True,0.00,0,True,1772712508.171,1772712508.171,0.1386,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.579,4.8,4.8,9.7
1772712508.310779,1772712508.310779,0.00,VEL,4,28.37435210,77.06965320,4.285,-0.0084,0.0278,0.0170,12.8,-3.3572,-3.8889,7.0661,GUIDED,False,True,5,0.00,0.00,-1.000,2,28.37433660,77.06960060,5.551,-0.0108,-0.0017,-0.0013,7.4,4,False,True,0.00,0,True,1772712508.171,1772712508.171,0.1399,0,0,0,0,0,0,False,0,0.0000000,0.0000000,5.579,4.8,4.8,9.7
