gcs_ts,local_ts_fol,sync_off_ms_fol,event_fol,seq_fol,lat_fol,lon_fol,rel_alt_fol,vn_fol,ve_fol,vd_fol,heading_fol,local_x_fol,local_y_fol,local_z_fol,fc_mode_fol,fc_armed_fol,fc_connected_fol,fc_sys_status_fol,batt_v_fol,batt_a_fol,batt_pct_fol,ldr_sysid,ldr_lat,ldr_lon,ldr_alt,ldr_vn,ldr_ve,ldr_vd,ldr_hdg,ldr_fc_mode,ldr_armed,ldr_fc_conn,ldr_batt_v,ldr_guid,ldr_alive,ldr_hb_ts,ldr_stamp,ldr_data_age_s,rssi_fol,remrssi_fol,noise_fol,remnoise_fol,txbuf_fol,rxerrors_fol,radio_alive_fol,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_rate,cmd_type_mask,gcs_cmd_fol,gcs_lat_fol,gcs_lon_fol,mission,guid_mode,dist_m_fol,hz_gps_fol,hz_vel_fol,hz_peer_fol,hz_cmd,local_ts_ldr,sync_off_ms_ldr,event_ldr,seq_ldr,lat_ldr,lon_ldr,rel_alt_ldr,vn_ldr,ve_ldr,vd_ldr,heading_ldr,local_x_ldr,local_y_ldr,local_z_ldr,fc_mode_ldr,fc_armed_ldr,fc_connected_ldr,fc_sys_status_ldr,batt_v_ldr,batt_a_ldr,batt_pct_ldr,peer_id,peer_lat,peer_lon,peer_alt,peer_vn,peer_ve,peer_vd,peer_hdg,peer_fc_mode,peer_armed,peer_fc_conn,peer_batt_v,peer_guid,peer_alive,peer_hb_ts,peer_stamp,peer_age_s,rssi_ldr,remrssi_ldr,noise_ldr,remnoise_ldr,txbuf_ldr,rxerrors_ldr,radio_alive_ldr,gcs_cmd_ldr,gcs_lat_ldr,gcs_lon_ldr,dist_m_ldr,hz_gps_ldr,hz_vel_ldr,hz_peer_ldr,true_dist_3d_m,true_dist_horiz_m
1772712514.798253,1772712514.798253,0.0,GPS,1,28.3743346,77.0696011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,False,False,0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,0.0,0,False,0.0,0.0,-1.0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,-1.0,0.0,0.0,0.0,0.0,1772712516.407111,-1638.56,GPS,8.0,28.3743519,77.0696499,4.273,-0.0138,0.01,-0.0057,12.6,-3.6829,-3.9242,7.0538,GUIDED,False,True,3.0,0.0,0.0,-1.0,1.0,28.374352,77.0696502,4.269,-0.0002,-0.0395,0.0207,12.6,4.0,False,True,0.0,0.0,True,1772712516.082,1772712516.082,0.3256,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.032,20.0,19.0,19.0,6.694296406371698,5.153161687387756
1772712514.901331,1772712514.901331,0.0,GPS,2,28.3743346,77.0696011,5.58,-0.0091,-0.002,-0.0017,7.4,-6.2237,-4.4819,5.5804,?,False,False,0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,0.0,0,False,0.0,0.0,-1.0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,-1.0,0.0,0.0,0.0,0.0,1772712516.51257,-1638.56,GPS,11.0,28.3743519,77.0696498,5.606,-0.0134,0.0096,-0.0047,7.4,-6.1925,-4.5399,5.6067,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743519,77.0696502,4.27,-0.0006,-0.0404,0.021,12.6,4.0,False,True,0.0,0.0,True,1772712516.23,1772712516.23,0.2824,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.337,20.0,19.0,19.0,5.144143777984443,5.144078071780799
1772712514.999296,1772712514.999296,0.0,GPS,3,28.3743345,77.0696011,5.575,-0.009,-0.0024,-0.0003,7.4,-6.2235,-4.4845,5.5755,?,False,False,0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,0.0,0,False,0.0,0.0,-1.0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,-1.0,0.0,0.0,0.0,0.0,1772712516.654406,-1638.56,GPS,13.0,28.374334,77.0696014,4.272,-0.0036,-0.0303,0.0215,12.6,-3.698,-3.9279,7.0524,GUIDED,False,True,5.0,0.0,0.0,-1.0,2.0,28.3743341,77.0696014,5.606,-0.0134,0.0096,-0.0047,7.4,4.0,False,True,0.0,0.0,True,1772712516.509,1772712516.509,0.1453,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.334,20.0,19.0,19.0,1.3045192396293652,0.0629400235396953
1772712515.098372,1772712515.098372,0.0,GPS,4,28.3743345,77.0696011,5.575,-0.0092,-0.0023,-0.0003,7.4,-6.2223,-4.4881,5.5755,?,False,False,0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,0.0,0,False,0.0,0.0,-1.0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,-1.0,0.0,0.0,0.0,0.0,1772712516.708218,-1638.56,GPS,14.0,28.3743519,77.0696497,5.608,-0.0036,-0.0303,0.0215,7.4,-6.1919,-4.5426,5.6086,GUIDED,False,True,5.0,0.0,0.0,-1.0,2.0,28.3743341,77.0696014,5.606,-0.0134,0.0096,-0.0047,7.4,4.0,False,True,0.0,0.0,True,1772712516.509,1772712516.509,0.1991,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.129,20.0,19.0,19.0,5.139288341565553,5.1391823919522075
1772712515.198276,1772712515.198276,0.0,GPS,5,28.3743345,77.0696011,5.578,-0.0093,-0.002,-0.001,7.4,-6.2215,-4.4909,5.5787,?,False,False,0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,0.0,0,False,0.0,0.0,-1.0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,-1.0,0.0,0.0,0.0,0.0,1772712516.807425,-1638.56,GPS,16.0,28.3743518,77.0696497,5.61,-0.0139,0.0107,-0.0049,7.4,-6.189,-4.5465,5.6106,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743519,77.0696501,4.27,0.0002,-0.0432,0.0208,12.6,4.0,False,True,0.0,0.0,True,1772712516.474,1772712516.474,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.341,20.0,19.0,19.0,5.13509678251947,5.134997075543647
1772712515.316906,1772712515.316906,0.0,GPS,6,28.3743344,77.0696012,5.582,-0.0096,-0.0009,-0.0015,7.4,-6.2197,-4.4947,5.5821,?,False,False,0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,0.0,0,False,0.0,0.0,-1.0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,-1.0,0.0,0.0,0.0,0.0,1772712516.946771,-1638.56,GPS,1.0,28.3743339,77.0696015,5.609,-0.014,0.0116,-0.0046,7.4,-6.1866,-4.5497,5.6098,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.374334,77.0696015,5.61,-0.0139,0.0107,-0.0049,7.4,4.0,False,True,0.0,0.0,True,1772712516.794,1772712516.794,0.1529,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.011,18.0,18.0,23.0,0.068486835571546,0.0629400242024419
1772712515.398888,1772712515.398888,0.0,GPS,1,28.3743344,77.0696012,5.586,-0.0096,0.0,-0.0018,7.4,-6.2183,-4.4978,5.5863,?,False,False,0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,0.0,0,False,0.0,0.0,-1.0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,-1.0,5.8,5.8,0.0,0.0,1772712517.012366,-1638.56,GPS,3.0,28.3743518,77.0696496,5.607,-0.0147,0.012,-0.0035,7.4,-6.1827,-4.557,5.6073,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.374334,77.0696015,5.61,-0.0139,0.0107,-0.0049,7.4,4.0,False,True,0.0,0.0,True,1772712516.794,1772712516.794,0.2185,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.111,18.0,18.0,23.0,5.121086187156132,5.121043129703296
1772712515.499955,1772712515.499955,0.0,GPS,2,28.3743344,77.0696012,5.593,-0.0101,0.0018,-0.0036,7.4,-6.2154,-4.5023,5.5939,?,False,False,0,0.0,0.0,-1.0,2,28.374352,77.0696507,4.264,-0.0007,-0.0232,0.021,12.6,4,False,True,0.0,0,True,1772712515.25,1772712515.25,0.2504,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,5.395,5.8,5.8,0.0,0.0,1772712517.125818,-1638.56,GPS,5.0,28.3743339,77.0696015,4.27,-0.0056,-0.0332,0.0221,12.5,-3.72,-3.9343,7.0502,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743339,77.0696015,5.607,-0.0147,0.012,-0.0035,7.4,4.0,False,True,0.0,0.0,True,1772712517.043,1772712517.043,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.337,18.0,18.0,23.0,1.3244962992196714,0.0629400242024419
1772712515.598489,1772712515.598489,0.0,GPS,3,28.3743343,77.0696012,5.6,-0.0108,0.0031,-0.0049,7.4,-6.2131,-4.5058,5.6005,?,False,False,0,0.0,0.0,-1.0,2,28.374352,77.0696507,4.264,-0.0007,-0.0232,0.021,12.6,4,False,True,0.0,0,True,1772712515.25,1772712515.25,0.349,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,5.401,5.8,5.8,0.0,0.0,1772712517.263547,-1638.56,GPS,8.0,28.3743338,77.0696016,4.267,-0.0059,-0.0331,0.0226,12.5,-3.726,-3.9355,7.0475,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743338,77.0696016,5.608,-0.0157,0.0123,-0.0033,7.4,4.0,False,True,0.0,0.0,True,1772712517.195,1772712517.195,0.0683,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.341,18.0,18.0,23.0,1.334736673864218,0.0680660602511805
1772712515.608065,1772712517.600021,-1991.96,GPS,3,28.3743337,77.0696016,5.594,-0.0151,0.0113,0.0001,7.4,-6.175,-4.5784,5.594,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743518,77.0696495,4.267,-0.0059,-0.0331,0.0226,12.5,4,False,True,0.0,0,True,1772712517.55,1772712517.55,0.0502,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,5.276,10.0,10.0,14.0,0.0,1772712517.263547,-1638.56,GPS,8.0,28.3743338,77.0696016,4.267,-0.0059,-0.0331,0.0226,12.5,-3.726,-3.9355,7.0475,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743338,77.0696016,5.608,-0.0157,0.0123,-0.0033,7.4,4.0,False,True,0.0,0.0,True,1772712517.195,1772712517.195,0.0683,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.341,18.0,18.0,23.0,1.327046691498868,0.01113199973460155
1772712515.673523,1772712517.665479,-1991.96,GPS,4,28.3743518,77.0696493,5.593,-0.0149,0.0102,-0.0003,7.4,-6.1747,-4.5814,5.5931,GUIDED,False,True,3,0.0,0.0,-1.0,2,28.3743337,77.0696016,5.594,-0.0151,0.0113,0.0001,7.4,4,False,True,0.0,0,True,1772712517.614,1772712517.614,0.0517,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,5.088,10.0,10.0,14.0,0.0,1772712517.31382,-1638.56,GPS,9.0,28.3743518,77.0696494,5.608,-0.0157,0.012,-0.0033,7.4,-6.1777,-4.5689,5.6084,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743338,77.0696016,5.608,-0.0157,0.0123,-0.0033,7.4,4.0,False,True,0.0,0.0,True,1772712517.195,1772712517.195,0.1185,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.093,18.0,18.0,23.0,0.01791464594080873,0.009794617868224586
1772712515.697858,1772712515.697858,0.0,GPS,4,28.3743343,77.0696013,5.603,-0.012,0.0041,-0.0061,7.4,-6.2105,-4.511,5.604,?,False,False,0,0.0,0.0,-1.0,2,28.374352,77.0696507,4.264,-0.0007,-0.0232,0.021,12.6,4,False,True,0.0,0,True,1772712515.25,1772712515.25,0.4483,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,5.393,5.8,5.8,0.0,0.0,1772712517.31382,-1638.56,GPS,9.0,28.3743518,77.0696494,5.608,-0.0157,0.012,-0.0033,7.4,-6.1777,-4.5689,5.6084,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743338,77.0696016,5.608,-0.0157,0.0123,-0.0033,7.4,4.0,False,True,0.0,0.0,True,1772712517.195,1772712517.195,0.1185,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.093,18.0,18.0,23.0,5.098100220414128,5.098097768519802
1772712515.706348,1772712517.698307,-1991.96,GPS,5,28.3743337,77.0696016,4.268,-0.0077,-0.0299,0.0234,12.5,-3.7486,-3.9394,7.0481,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743337,77.0696016,5.593,-0.0004,-0.0224,0.0237,7.4,4,False,True,0.0,0,True,1772712517.64,1772712517.64,0.0583,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,1.325,10.0,10.0,14.0,0.0,1772712517.31382,-1638.56,GPS,9.0,28.3743518,77.0696494,5.608,-0.0157,0.012,-0.0033,7.4,-6.1777,-4.5689,5.6084,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743338,77.0696016,5.608,-0.0157,0.0123,-0.0033,7.4,4.0,False,True,0.0,0.0,True,1772712517.195,1772712517.195,0.1185,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.093,18.0,18.0,23.0,5.270189123619918,5.096988659858062
1772712515.772518,1772712517.764474,-1991.96,GPS,6,28.3743517,77.0696493,5.593,-0.0144,0.0097,-0.0009,7.4,-6.1743,-4.5839,5.5932,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743337,77.0696016,5.593,-0.0004,-0.0224,0.0237,7.4,4,False,True,0.0,0,True,1772712517.64,1772712517.64,0.1245,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,5.084,10.0,10.0,14.0,0.0,1772712517.407007,-1638.56,GPS,11.0,28.3743518,77.0696494,5.605,-0.0159,0.0117,-0.0028,7.4,-6.1766,-4.5721,5.6057,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743519,77.0696498,5.608,-0.0157,0.012,-0.0033,7.4,4.0,False,True,0.0,0.0,True,1772712517.31,1772712517.31,0.097,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.041,18.0,18.0,23.0,0.019075008940518768,0.01482754079680309
1772712515.798764,1772712515.798764,0.0,GPS,5,28.3743343,77.0696013,5.605,-0.013,0.0049,-0.0069,7.4,-6.2084,-4.515,5.606,GUIDED,False,True,3,0.0,0.0,-1.0,2,28.374352,77.0696507,4.264,-0.0007,-0.0232,0.021,12.6,4,False,True,0.0,0,True,1772712515.25,1772712515.25,0.5492,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,5.394,5.8,5.8,0.0,0.0,1772712517.407007,-1638.56,GPS,11.0,28.3743518,77.0696494,5.605,-0.0159,0.0117,-0.0028,7.4,-6.1766,-4.5721,5.6057,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743519,77.0696498,5.608,-0.0157,0.012,-0.0033,7.4,4.0,False,True,0.0,0.0,True,1772712517.31,1772712517.31,0.097,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.041,18.0,18.0,23.0,5.098097768519802,5.098097768519802
1772712515.806235,1772712517.798191,-1991.96,GPS,7,28.3743337,77.0696016,4.268,-0.0078,-0.0195,0.0261,12.5,-3.7506,-3.9414,7.048,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743337,77.0696016,5.593,-0.0144,0.0097,-0.0009,7.4,4,False,True,0.0,0,True,1772712517.728,1772712517.728,0.0706,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,1.325,10.0,10.0,14.0,0.0,1772712517.407007,-1638.56,GPS,11.0,28.3743518,77.0696494,5.605,-0.0159,0.0117,-0.0028,7.4,-6.1766,-4.5721,5.6057,GUIDED,False,True,3.0,0.0,0.0,-1.0,2.0,28.3743519,77.0696498,5.608,-0.0157,0.012,-0.0033,7.4,4.0,False,True,0.0,0.0,True,1772712517.31,1772712517.31,0.097,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.041,18.0,18.0,23.0,5.269427141418855,5.096988659858062
1772712515.871364,1772712517.863322,-1991.96,GPS,8,28.3743517,77.0696492,5.593,-0.0136,0.0086,-0.0005,7.4,-6.1745,-4.5863,5.5931,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743337,77.0696016,5.593,-0.0144,0.0097,-0.0009,7.4,4,False,True,0.0,0,True,1772712517.728,1772712517.728,0.1358,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,5.075,10.0,10.0,14.0,0.0,1772712517.50727,-1638.56,GPS,13.0,28.3743518,77.0696493,5.599,-0.0153,0.0113,-0.0011,7.4,-6.1758,-4.5756,5.599,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743519,77.0696497,4.271,-0.0049,-0.0278,0.0214,12.6,4.0,False,True,0.0,0.0,True,1772712517.359,1772712517.359,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.329,18.0,18.0,23.0,0.015995497454428576,0.014827539877357548
1772712515.902069,1772712515.902069,0.0,GPS,6,28.3743342,77.0696013,5.607,-0.0135,0.0063,-0.007,7.4,-6.2054,-4.5194,5.6072,GUIDED,False,True,3,0.0,0.0,-1.0,2,28.374352,77.0696506,4.265,0.0006,-0.0295,0.0208,12.6,4,False,True,0.0,0,True,1772712515.346,1772712515.346,0.556,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,5.389,5.8,5.8,0.0,0.0,1772712517.50727,-1638.56,GPS,13.0,28.3743518,77.0696493,5.599,-0.0153,0.0113,-0.0011,7.4,-6.1758,-4.5756,5.599,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743519,77.0696497,4.271,-0.0049,-0.0278,0.0214,12.6,4.0,False,True,0.0,0.0,True,1772712517.359,1772712517.359,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.329,18.0,18.0,23.0,5.093325847930279,5.0933195651946575
1772712515.906225,1772712517.898183,-1991.96,GPS,9,28.3743336,77.0696016,4.267,-0.0049,-0.0569,0.0226,12.5,-3.7546,-3.9419,7.0473,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743337,77.0696016,5.593,-0.0136,0.0086,-0.0005,7.4,4,False,True,0.0,0,True,1772712517.828,1772712517.828,0.0707,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,1.326,10.0,10.0,14.0,0.0,1772712517.50727,-1638.56,GPS,13.0,28.3743518,77.0696493,5.599,-0.0153,0.0113,-0.0011,7.4,-6.1758,-4.5756,5.599,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743519,77.0696497,4.271,-0.0049,-0.0278,0.0214,12.6,4.0,False,True,0.0,0.0,True,1772712517.359,1772712517.359,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.329,18.0,18.0,23.0,5.263732838852625,5.092411943157733
1772712515.971327,1772712517.963284,-1991.96,GPS,10,28.3743517,77.0696492,5.592,-0.0129,0.0081,0.0002,7.4,-6.1746,-4.5883,5.5925,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743337,77.0696016,5.593,-0.0136,0.0086,-0.0005,7.4,4,False,True,0.0,0,True,1772712517.828,1772712517.828,0.1358,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,5.075,10.0,10.0,14.0,0.0,1772712517.608263,-1638.56,GPS,15.0,28.3743518,77.0696493,5.594,-0.0151,0.0113,0.0001,7.4,-6.175,-4.5784,5.594,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743518,77.0696496,4.271,-0.0059,-0.029,0.0219,12.6,4.0,False,True,0.0,0.0,True,1772712517.452,1772712517.452,0.1561,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.323,18.0,18.0,23.0,0.014961816026626946,0.014827539877357548
1772712515.999536,1772712515.999536,0.0,GPS,7,28.3743342,77.0696013,5.607,-0.0134,0.0076,-0.0062,7.4,-6.203,-4.5229,5.6071,GUIDED,False,True,3,0.0,0.0,-1.0,2,28.374352,77.0696506,4.265,0.0006,-0.0295,0.0208,12.6,4,False,True,0.0,0,True,1772712515.346,1772712515.346,0.6534,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,5.389,5.8,5.8,0.0,0.0,1772712517.656636,-1638.56,GPS,16.0,28.3743337,77.0696016,4.267,-0.0004,-0.0224,0.0237,12.5,-3.7458,-3.939,7.0473,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743518,77.0696495,4.267,-0.0059,-0.0331,0.0226,12.5,4.0,False,True,0.0,0.0,True,1772712517.55,1772712517.55,0.1068,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.106,18.0,18.0,23.0,1.341477337329282,0.06294002357849059
1772712516.005991,1772712517.997947,-1991.96,GPS,11,28.3743336,77.0696016,4.267,0.0069,-0.04,0.0229,12.5,-3.76,-3.9428,7.0471,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743336,77.0696016,5.592,-0.0129,0.0081,0.0002,7.4,4,False,True,0.0,0,True,1772712517.928,1772712517.928,0.0703,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,1.325,10.0,10.0,14.0,0.0,1772712517.656636,-1638.56,GPS,16.0,28.3743337,77.0696016,4.267,-0.0004,-0.0224,0.0237,12.5,-3.7458,-3.939,7.0473,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743518,77.0696495,4.267,-0.0059,-0.0331,0.0226,12.5,4.0,False,True,0.0,0.0,True,1772712517.55,1772712517.55,0.1068,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.106,18.0,18.0,23.0,0.011132000130089637,0.011132000130089637
1772712516.071434,1772712518.06339,-1991.96,GPS,12,28.3743517,77.0696491,5.588,-0.0128,0.0072,0.0015,7.4,-6.1747,-4.5909,5.5886,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743336,77.0696016,5.592,-0.0129,0.0081,0.0002,7.4,4,False,True,0.0,0,True,1772712517.928,1772712517.928,0.1358,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,5.07,10.0,10.0,14.0,0.0,1772712517.7076,-1638.56,GPS,17.0,28.3743518,77.0696493,5.593,-0.0149,0.0102,-0.0003,7.4,-6.1747,-4.5814,5.5931,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743518,77.0696495,4.267,-0.0059,-0.0331,0.0226,12.5,4.0,False,True,0.0,0.0,True,1772712517.55,1772712517.55,0.1578,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.326,18.0,18.0,23.0,0.023079416686076902,0.022531299886370648
1772712516.098082,1772712516.098082,0.0,GPS,8,28.3743342,77.0696014,5.607,-0.0139,0.009,-0.0059,7.4,-6.1999,-4.5272,5.6072,GUIDED,False,True,3,0.0,0.0,-1.0,2,28.374352,77.0696506,4.265,0.0006,-0.0295,0.0208,12.6,4,False,True,0.0,0,True,1772712515.346,1772712515.346,0.752,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,?,0,5.38,5.8,5.8,0.0,0.0,1772712517.745464,-1638.56,GPS,18.0,28.3743337,77.0696016,4.268,-0.0077,-0.0299,0.0234,12.5,-3.7486,-3.9394,7.0481,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743337,77.0696016,5.593,-0.0004,-0.0224,0.0237,7.4,4.0,False,True,0.0,0.0,True,1772712517.64,1772712517.64,0.1055,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.325,18.0,18.0,23.0,1.3402995089969685,0.05900655741113616
1772712516.106633,1772712518.098591,-1991.96,GPS,13,28.3743336,77.0696016,4.267,-0.0034,-0.0259,0.0165,12.6,-3.7638,-3.9436,7.0478,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743336,77.0696016,5.588,-0.0128,0.0072,0.0015,7.4,4,False,True,0.0,0,True,1772712518.028,1772712518.028,0.0705,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,1.321,10.0,10.0,14.0,0.0,1772712517.745464,-1638.56,GPS,18.0,28.3743337,77.0696016,4.268,-0.0077,-0.0299,0.0234,12.5,-3.7486,-3.9394,7.0481,GUIDED,False,True,5.0,0.0,0.0,-1.0,1.0,28.3743337,77.0696016,5.593,-0.0004,-0.0224,0.0237,7.4,4.0,False,True,0.0,0.0,True,1772712517.64,1772712517.64,0.1055,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.325,18.0,18.0,23.0,0.011176825439109021,0.011132000130089637
1772712516.174559,1772712518.166516,-1991.96,GPS,14,28.3743517,77.0696491,5.585,-0.0123,0.0066,0.0029,7.4,-6.1748,-4.593,5.5853,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743336,77.0696016,5.588,-0.0128,0.0072,0.0015,7.4,4,False,True,0.0,0,True,1772712518.028,1772712518.028,0.1384,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0.0,0.0,IDLE,0,5.07,10.0,10.0,14.0,0.0,1772712517.807252,-1638.56,GPS,19.0,28.3743517,77.0696493,5.593,-0.0144,0.0097,-0.0009,7.4,-6.1743,-4.5839,5.5932,GUIDED,False,True,3.0,0.0,0.0,-1.0,1.0,28.3743337,77.0696016,5.593,-0.0004,-0.0224,0.0237,7.4,4.0,False,True,0.0,0.0,True,1772712517.64,1772712517.64,0.1672,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.084,18.0,18.0,23.0,0.02115982155871688,0.019589232971118076
