time,tick,own_lat,own_lon,own_alt,own_vn,own_ve,own_vd,own_heading,own_mode,own_armed,own_batt_v,ldr_id,ldr_lat,ldr_lon,ldr_alt,ldr_vn,ldr_ve,ldr_vd,ldr_heading,ldr_fc_mode,ldr_armed,ldr_batt_v,ldr_age_s,peer_alive,radio_rssi,radio_remrssi,cmd_vn,cmd_ve,cmd_vd,cmd_speed,mission_state,guidance_mode,calc_vn,calc_ve,calc_vd,calc_mode,dist_m
13:46:15.44,218,28.3742143,77.0691348,18.47,-0.004,0.002,-0.076,78.2,GUIDED,False,0.00,1,28.3742144,77.0691349,18.47,0.000,0.000,-0.070,78.2,4,False,0.00,0.007,True,237,235,0.000,-4.108,-0.810,4.187,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.01
13:46:15.94,219,28.3742142,77.0691344,18.46,-0.005,0.003,-0.066,78.2,GUIDED,False,0.00,1,28.3742142,77.0691345,18.46,0.000,0.000,-0.060,78.2,4,False,0.00,0.007,True,237,238,-0.250,-4.060,0.186,4.072,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.01
13:46:16.44,220,28.3742141,77.0691338,18.45,-0.005,-0.003,-0.056,78.2,GUIDED,False,0.00,1,28.3742141,77.0691341,18.46,0.000,0.000,-0.060,78.2,4,False,0.00,0.007,True,237,238,0.000,-4.337,0.279,4.346,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.03
13:46:16.94,221,28.3742140,77.0691334,18.45,-0.004,-0.004,-0.045,78.2,GUIDED,False,0.00,1,28.3742140,77.0691336,18.45,0.000,0.000,-0.050,78.2,4,False,0.00,0.007,True,228,234,-0.500,-3.777,0.276,3.820,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.02
13:46:17.44,222,28.3742139,77.0691329,18.42,-0.002,-0.002,-0.033,78.2,GUIDED,False,0.00,1,28.3742140,77.0691329,18.42,0.000,0.000,-0.030,78.2,4,False,0.00,0.007,True,228,234,0.000,-4.132,0.724,4.195,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.01
13:46:17.94,223,28.3742139,77.0691325,18.38,-0.000,-0.000,-0.022,78.2,GUIDED,False,0.00,1,28.3742139,77.0691327,18.41,0.000,0.000,-0.020,78.2,4,False,0.00,0.007,True,228,219,0.000,-3.638,1.218,3.837,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.03
13:46:18.44,224,28.3742138,77.0691320,18.36,0.002,-0.003,-0.015,78.2,GUIDED,False,0.00,1,28.3742139,77.0691322,18.36,0.000,0.000,-0.010,78.2,4,False,0.00,0.008,True,228,219,0.000,-4.015,0.301,4.027,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.02
13:46:18.94,225,28.3742138,77.0691315,18.34,0.003,-0.007,-0.006,78.2,GUIDED,False,0.00,1,28.3742138,77.0691320,18.36,0.000,0.000,-0.010,78.2,4,False,0.00,0.007,True,235,236,0.000,-4.173,0.519,4.205,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.05
13:46:19.44,226,28.3742137,77.0691311,18.28,0.004,-0.008,0.008,78.2,GUIDED,False,0.00,1,28.3742137,77.0691313,18.30,0.000,0.000,0.000,78.2,4,False,0.00,0.007,True,235,236,-0.500,-3.457,0.960,3.623,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.03
13:46:19.94,227,28.3742137,77.0691307,18.24,0.003,-0.009,0.019,78.2,GUIDED,False,0.00,1,28.3742137,77.0691308,18.25,0.000,0.000,0.010,78.2,4,False,0.00,0.007,True,236,234,0.000,-3.800,1.092,3.954,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.01
13:46:20.44,228,28.3742136,77.0691303,18.20,0.003,-0.009,0.025,78.2,GUIDED,False,0.00,1,28.3742137,77.0691307,18.24,0.000,0.000,0.010,78.2,4,False,0.00,0.007,True,236,234,0.000,-3.904,0.965,4.022,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.05
13:46:20.94,229,28.3742136,77.0691298,18.18,0.001,-0.016,0.030,78.2,GUIDED,False,0.00,1,28.3742136,77.0691300,18.19,0.000,-0.010,0.020,78.2,4,False,0.00,0.007,True,242,238,0.000,-4.132,0.724,4.195,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.02
13:46:21.44,230,28.3742135,77.0691294,18.12,-0.000,-0.019,0.041,78.2,GUIDED,False,0.00,1,28.3742136,77.0691296,18.16,0.000,-0.010,0.030,78.2,4,False,0.00,0.006,True,242,238,0.000,-3.596,1.281,3.818,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.04
13:46:21.94,231,28.3742135,77.0691291,18.09,0.001,-0.015,0.047,78.2,GUIDED,False,0.00,1,28.3742135,77.0691294,18.12,0.000,-0.010,0.040,78.2,4,False,0.00,0.007,True,246,239,0.000,-3.653,1.183,3.840,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.05
13:46:22.44,232,28.3742135,77.0691288,18.09,-0.003,-0.015,0.044,78.2,GUIDED,False,0.00,1,28.3742135,77.0691289,18.09,0.000,-0.010,0.040,78.2,4,False,0.00,0.007,True,246,239,0.000,-4.216,0.062,4.217,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.01
13:46:22.94,233,28.3742134,77.0691285,18.12,-0.006,-0.013,0.037,78.2,GUIDED,False,0.00,1,28.3742134,77.0691286,18.10,0.000,-0.010,0.040,78.2,4,False,0.00,0.007,True,243,240,-0.250,-3.558,-0.776,3.650,FOLLOW,EVASION,0.000,0.000,0.000,ERR,0.02
