gcs_ts,local_ts,sync_off_ms,event,seq,lat,lon,rel_alt,vn,ve,vd,heading,local_x,local_y,local_z,fc_mode,fc_armed,fc_connected,fc_sys_status,batt_v,batt_a,batt_pct,peer_id,peer_lat,peer_lon,peer_alt,peer_vn,peer_ve,peer_vd,peer_hdg,peer_fc_mode,peer_armed,peer_fc_conn,peer_batt_v,peer_guid,peer_alive,peer_hb_ts,peer_stamp,peer_age_s,rssi,remrssi,noise,remnoise,txbuf,rxerrors,radio_alive,gcs_cmd,gcs_lat,gcs_lon,dist_m,hz_gps,hz_vel,hz_peer
1772707630.621638,1772707630.621638,0.00,PEER,1,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433060,77.06960510,4.479,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707630.594,0.0272,248,248,110,108,95,1,True,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772707630.721986,1772707630.721986,0.00,PEER,2,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433060,77.06960520,4.478,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707630.710,0.0118,248,248,110,108,95,1,True,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772707630.822019,1772707630.822019,0.00,PEER,3,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433060,77.06960520,4.478,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707630.710,0.1118,248,248,110,108,95,1,True,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772707630.921767,1772707630.921767,0.00,PEER,4,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37434600,77.06969500,4.114,0.0000,0.0100,0.0000,11.3,0,False,True,0.00,0,True,1772707630.445,1772707630.864,0.0582,248,248,110,108,95,1,True,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772707631.021713,1772707631.021713,0.00,PEER,5,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37434590,77.06969500,4.121,0.0000,0.0100,0.0000,11.2,0,False,True,0.00,0,True,1772707630.445,1772707630.979,0.0429,247,247,107,107,96,1,True,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772707631.121264,1772707631.121264,0.00,PEER,6,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37434590,77.06969500,4.121,0.0000,0.0100,0.0000,11.2,0,False,True,0.00,0,True,1772707630.445,1772707630.979,0.1424,247,247,107,107,96,1,True,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772707631.221426,1772707631.221426,0.00,PEER,7,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37434590,77.06969500,4.122,-0.0100,0.0000,0.0000,11.2,0,False,True,0.00,0,True,1772707630.445,1772707631.142,0.0790,247,247,107,107,96,1,True,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772707631.321652,1772707631.321652,0.00,PEER,8,0.00000000,0.00000000,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.248,0.0741,247,247,107,107,96,1,True,0,0.0000000,0.0000000,-1,0.0,0.0,0.0
1772707631.355131,1772707631.355131,0.00,GPS,1,28.37434590,77.06969500,0.000,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.248,0.1076,247,247,107,107,96,1,True,0,0.0000000,0.0000000,10.004,0.0,0.0,0.0
1772707631.357030,1772707631.357030,0.00,ALT,1,28.37434590,77.06969500,4.125,0.0000,0.0000,0.0000,0.0,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.248,0.1095,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.357451,1772707631.357451,0.00,HDG,1,28.37434590,77.06969500,4.125,0.0000,0.0000,0.0000,11.1,0.0000,0.0000,0.0000,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.248,0.1099,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.360459,1772707631.360459,0.00,POSE,1,28.37434590,77.06969500,4.125,0.0000,0.0000,0.0000,11.1,0.7425,-4.5960,6.9057,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.248,0.1129,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.361815,1772707631.361815,0.00,VEL,1,28.37434590,77.06969500,4.125,0.0321,-0.0480,-0.0004,11.1,0.7425,-4.5960,6.9057,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0100,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.248,0.1143,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.421851,1772707631.421851,0.00,PEER,9,28.37434590,77.06969500,4.125,0.0321,-0.0480,-0.0004,11.1,0.7425,-4.5960,6.9057,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.0172,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.454959,1772707631.454959,0.00,GPS,2,28.37434590,77.06969500,4.125,0.0321,-0.0480,-0.0004,11.1,0.7425,-4.5960,6.9057,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.0503,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.456254,1772707631.456254,0.00,ALT,2,28.37434590,77.06969500,4.126,0.0321,-0.0480,-0.0004,11.1,0.7425,-4.5960,6.9057,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.0516,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.456674,1772707631.456674,0.00,HDG,2,28.37434590,77.06969500,4.126,0.0321,-0.0480,-0.0004,11.2,0.7425,-4.5960,6.9057,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.0520,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.458672,1772707631.458672,0.00,VEL,2,28.37434590,77.06969500,4.126,0.0278,-0.0088,-0.0012,11.2,0.7425,-4.5960,6.9057,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.0540,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.459327,1772707631.459327,0.00,POSE,2,28.37434590,77.06969500,4.126,0.0278,-0.0088,-0.0012,11.2,0.7382,-4.5936,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.0547,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.521912,1772707631.521912,0.00,PEER,10,28.37434590,77.06969500,4.126,0.0278,-0.0088,-0.0012,11.2,0.7382,-4.5936,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.1173,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.554440,1772707631.554440,0.00,GPS,3,28.37434590,77.06969500,4.126,0.0278,-0.0088,-0.0012,11.2,0.7382,-4.5936,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.1498,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.555628,1772707631.555628,0.00,ALT,3,28.37434590,77.06969500,4.126,0.0278,-0.0088,-0.0012,11.2,0.7382,-4.5936,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.1510,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.555991,1772707631.555991,0.00,HDG,3,28.37434590,77.06969500,4.126,0.0278,-0.0088,-0.0012,11.2,0.7382,-4.5936,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.1514,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.558334,1772707631.558334,0.00,POSE,3,28.37434590,77.06969500,4.126,0.0278,-0.0088,-0.0012,11.2,0.7363,-4.5918,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.1537,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.559646,1772707631.559646,0.00,VEL,3,28.37434590,77.06969500,4.126,0.0242,0.0030,0.0047,11.2,0.7363,-4.5918,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.485,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707630.445,1772707631.405,0.1550,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,0.0,0.0,0.0
1772707631.621532,1772707631.621532,0.00,PEER,1,28.37434590,77.06969500,4.126,0.0242,0.0030,0.0047,11.2,0.7363,-4.5918,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.486,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.528,0.0939,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,2.9,2.9,9.7
1772707631.655149,1772707631.655149,0.00,GPS,1,28.37434590,77.06969500,4.126,0.0242,0.0030,0.0047,11.2,0.7363,-4.5918,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.486,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.528,0.1275,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,2.9,2.9,9.7
1772707631.656317,1772707631.656317,0.00,ALT,1,28.37434590,77.06969500,4.126,0.0242,0.0030,0.0047,11.2,0.7363,-4.5918,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.486,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.528,0.1287,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,2.9,2.9,9.7
1772707631.656795,1772707631.656795,0.00,HDG,1,28.37434590,77.06969500,4.126,0.0242,0.0030,0.0047,11.2,0.7363,-4.5918,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.486,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.528,0.1292,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,2.9,2.9,9.7
1772707631.658741,1772707631.658741,0.00,VEL,1,28.37434590,77.06969500,4.126,-0.0094,-0.0127,0.0002,11.2,0.7363,-4.5918,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.486,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.528,0.1311,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,2.9,2.9,9.7
1772707631.659342,1772707631.659342,0.00,POSE,1,28.37434590,77.06969500,4.126,-0.0094,-0.0127,0.0002,11.2,0.7355,-4.5932,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960540,4.486,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.528,0.1317,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.949,2.9,2.9,9.7
1772707631.721329,1772707631.721329,0.00,PEER,2,28.37434590,77.06969500,4.126,-0.0094,-0.0127,0.0002,11.2,0.7355,-4.5932,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.671,0.0508,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.755246,1772707631.755246,0.00,GPS,2,28.37434590,77.06969500,4.126,-0.0094,-0.0127,0.0002,11.2,0.7355,-4.5932,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.671,0.0847,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.756577,1772707631.756577,0.00,ALT,2,28.37434590,77.06969500,4.126,-0.0094,-0.0127,0.0002,11.2,0.7355,-4.5932,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.671,0.0861,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.757007,1772707631.757007,0.00,HDG,2,28.37434590,77.06969500,4.126,-0.0094,-0.0127,0.0002,11.2,0.7355,-4.5932,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.671,0.0865,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.758453,1772707631.758453,0.00,VEL,2,28.37434590,77.06969500,4.126,-0.0029,-0.0382,0.0018,11.2,0.7355,-4.5932,6.9069,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.671,0.0879,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.759116,1772707631.759116,0.00,POSE,2,28.37434590,77.06969500,4.126,-0.0029,-0.0382,0.0018,11.2,0.7324,-4.5945,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.671,0.0886,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.821497,1772707631.821497,0.00,PEER,3,28.37434590,77.06969500,4.126,-0.0029,-0.0382,0.0018,11.2,0.7324,-4.5945,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.0369,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.854889,1772707631.854889,0.00,GPS,3,28.37434590,77.06969500,4.126,-0.0029,-0.0382,0.0018,11.2,0.7324,-4.5945,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.0703,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.856049,1772707631.856049,0.00,ALT,3,28.37434590,77.06969500,4.126,-0.0029,-0.0382,0.0018,11.2,0.7324,-4.5945,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.0715,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.856446,1772707631.856446,0.00,HDG,3,28.37434590,77.06969500,4.126,-0.0029,-0.0382,0.0018,11.3,0.7324,-4.5945,6.9067,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.0719,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.857769,1772707631.857769,0.00,POSE,3,28.37434590,77.06969500,4.126,-0.0029,-0.0382,0.0018,11.3,0.7267,-4.5951,6.9068,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.0732,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.859078,1772707631.859078,0.00,VEL,3,28.37434590,77.06969500,4.126,0.0029,-0.0639,0.0108,11.3,0.7267,-4.5951,6.9068,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.0745,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.921375,1772707631.921375,0.00,PEER,4,28.37434590,77.06969500,4.126,0.0029,-0.0639,0.0108,11.3,0.7267,-4.5951,6.9068,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.1368,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.940,2.9,2.9,9.7
1772707631.954822,1772707631.954822,0.00,GPS,4,28.37434580,77.06969490,4.126,0.0029,-0.0639,0.0108,11.3,0.7267,-4.5951,6.9068,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.1702,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.928,2.9,2.9,9.7
1772707631.955967,1772707631.955967,0.00,ALT,4,28.37434580,77.06969490,4.126,0.0029,-0.0639,0.0108,11.3,0.7267,-4.5951,6.9068,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.1714,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.928,2.9,2.9,9.7
1772707631.956606,1772707631.956606,0.00,HDG,4,28.37434580,77.06969490,4.126,0.0029,-0.0639,0.0108,11.3,0.7267,-4.5951,6.9068,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.1720,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.928,2.9,2.9,9.7
1772707631.957980,1772707631.957980,0.00,VEL,4,28.37434580,77.06969490,4.126,-0.0284,-0.0461,0.0120,11.3,0.7267,-4.5951,6.9068,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.1734,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.928,2.9,2.9,9.7
1772707631.958595,1772707631.958595,0.00,POSE,4,28.37434580,77.06969490,4.126,-0.0284,-0.0461,0.0120,11.3,0.7206,-4.5972,6.9066,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960550,4.490,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.785,0.1740,247,247,107,107,96,1,True,0,0.0000000,0.0000000,8.928,2.9,2.9,9.7
1772707632.021576,1772707632.021576,0.00,PEER,5,28.37434580,77.06969490,4.126,-0.0284,-0.0461,0.0120,11.3,0.7206,-4.5972,6.9066,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.497,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.964,0.0573,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.919,2.9,2.9,9.7
1772707632.058093,1772707632.058093,0.00,GPS,5,28.37434580,77.06969480,4.126,-0.0284,-0.0461,0.0120,11.3,0.7206,-4.5972,6.9066,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.497,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.964,0.0938,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.058508,1772707632.058508,0.00,ALT,5,28.37434580,77.06969480,4.125,-0.0284,-0.0461,0.0120,11.3,0.7206,-4.5972,6.9066,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.497,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.964,0.0942,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.059639,1772707632.059639,0.00,HDG,5,28.37434580,77.06969480,4.125,-0.0284,-0.0461,0.0120,11.4,0.7206,-4.5972,6.9066,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.497,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.964,0.0953,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.060983,1772707632.060983,0.00,VEL,5,28.37434580,77.06969480,4.125,-0.0303,-0.0397,0.0041,11.4,0.7206,-4.5972,6.9066,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.497,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.964,0.0967,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.061557,1772707632.061557,0.00,POSE,5,28.37434580,77.06969480,4.125,-0.0303,-0.0397,0.0041,11.4,0.7150,-4.6031,6.9059,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.497,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707631.964,0.0972,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.121382,1772707632.121382,0.00,PEER,6,28.37434580,77.06969480,4.125,-0.0303,-0.0397,0.0041,11.4,0.7150,-4.6031,6.9059,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.501,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.053,0.0680,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.157630,1772707632.157630,0.00,GPS,6,28.37434580,77.06969480,4.125,-0.0303,-0.0397,0.0041,11.4,0.7150,-4.6031,6.9059,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.501,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.053,0.1042,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.158794,1772707632.158794,0.00,ALT,6,28.37434580,77.06969480,4.123,-0.0303,-0.0397,0.0041,11.4,0.7150,-4.6031,6.9059,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.501,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.053,0.1054,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.159156,1772707632.159156,0.00,HDG,6,28.37434580,77.06969480,4.123,-0.0303,-0.0397,0.0041,11.4,0.7150,-4.6031,6.9059,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.501,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.053,0.1058,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.160679,1772707632.160679,0.00,POSE,6,28.37434580,77.06969480,4.123,-0.0303,-0.0397,0.0041,11.4,0.7103,-4.6063,6.9039,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.501,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.053,0.1073,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.161987,1772707632.161987,0.00,VEL,6,28.37434580,77.06969480,4.123,-0.0207,-0.0744,0.0070,11.4,0.7103,-4.6063,6.9039,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.501,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.053,0.1086,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.221274,1772707632.221274,0.00,PEER,7,28.37434580,77.06969480,4.123,-0.0207,-0.0744,0.0070,11.4,0.7103,-4.6063,6.9039,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.503,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.204,0.0177,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.909,2.9,2.9,9.7
1772707632.257437,1772707632.257437,0.00,GPS,7,28.37434570,77.06969480,4.123,-0.0207,-0.0744,0.0070,11.4,0.7103,-4.6063,6.9039,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.503,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.204,0.0539,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.907,2.9,2.9,9.7
1772707632.258548,1772707632.258548,0.00,ALT,7,28.37434570,77.06969480,4.121,-0.0207,-0.0744,0.0070,11.4,0.7103,-4.6063,6.9039,?,False,False,0,0.00,0.00,-1.000,2,28.37433050,77.06960560,4.503,0.0000,0.0000,0.0000,7.2,0,False,True,0.00,0,True,1772707631.527,1772707632.204,0.0550,247,248,107,111,97,1,True,0,0.0000000,0.0000000,8.907,2.9,2.9,9.7
